route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
361,000014,88____:007::8819406:8892007:8:2154:20241117,Gand-Saint-Pierre,2842,,13861,,1
269,000444,88____:007::8819406:8814001:7:2221:20241214,Bruxelles-Midi,2843,,13862,,1
269,000109,88____:007::8819406:8814001:7:2221:20241110,Bruxelles-Midi,2843,,13863,,1
359,000445,88____:007::8819406:8891009:17:2328:20241213,Bruges,2843,,13864,,1
359,000012,88____:007::8819406:8891009:16:2345:20241025,Bruges,2843,,13865,,1
359,000069,88____:007::8819406:8891009:17:2328:20241108,Bruges,2843,,13866,,1
269,000014,88____:007::8819406:8814001:7:2222:20241117,Bruxelles-Midi,2843,,13867,,1
359,000013,88____:007::8819406:8891009:16:2348:20241031,Bruges,2843,,13868,,1
269,000444,88____:007::8819406:8814001:7:2321:20241214,Bruxelles-Midi,2844,,13869,,1
269,000446,88____:007::8819406:8814001:7:2321:20241117,Bruxelles-Midi,2844,,13870,,1
359,000447,88____:007::8819406:8891009:17:2429:20241212,Bruges,2844,,13871,,1
359,000070,88____:007::8819406:8891009:17:2429:20241122,Bruges,2844,,13872,,1
359,000071,88____:007::8819406:8891009:17:2429:20241114,Bruges,2844,,13873,,1
359,000367,88____:007::8819406:8891009:20:2429:20241107,Bruges,2844,,13874,,1
359,000448,88____:007::8819406:8891009:18:2429:20241105,Bruges,2844,,13875,,1
359,000449,88____:007::8819406:8891009:16:2448:20241030,Bruges,2844,,13876,,1
359,000383,88____:007::8819406:8891009:16:2448:20241031,Bruges,2844,,13877,,1
359,000069,88____:007::8819406:8891009:18:2432:20241108,Bruges,2844,,13878,,1
361,000045,88____:007::8819406:8892007:8:2359:20241115,Gand-Saint-Pierre,2844,,13879,,1
359,000043,88____:007::8819406:8891009:19:2429:20241205,Bruges,2844,,13880,,1
359,000251,88____:007::8819406:8891009:19:2429:20241213,Bruges,2844,,13881,,1
269,000450,88____:007::8819406:8814001:7:23:20241207,Bruxelles-Midi,2845,,13882,,1
269,000021,88____:007::8819406:8814001:10:23:20241026,Bruxelles-Midi,2845,,13883,,1
269,000412,88____:007::8819406:8814001:10:23:20241214,Bruxelles-Midi,2845,,13884,,1
269,000451,88____:007::8819406:8814001:7:23:20241116,Bruxelles-Midi,2845,,13885,,1
362,000128,88____:046::8821006:8833001:13:602:20241213,Louvain,2854,,13886,,1
362,000356,88____:046::8821006:8833001:13:702:20241213,Louvain,2855,,13887,,1
362,000133,88____:046::8821006:8833001:13:702:20241031,Louvain,2855,,13888,,1
362,000128,88____:046::8821006:8833001:13:802:20241213,Louvain,2856,,13889,,1
363,000020,88____:046::8833209:8833001:3:748:20241208,Louvain,2856,,13890,,1
362,000010,88____:046::8821006:8833001:13:748:20241110,Louvain,2856,,13891,,1
362,000398,88____:046::8821006:8833001:13:748:20241214,Louvain,2856,,13892,,1
362,000128,88____:046::8821006:8833001:13:902:20241213,Louvain,2857,,13893,,1
363,000020,88____:046::8833209:8833001:3:848:20241208,Louvain,2857,,13894,,1
362,000010,88____:046::8821006:8833001:13:848:20241110,Louvain,2857,,13895,,1
362,000398,88____:046::8821006:8833001:13:848:20241214,Louvain,2857,,13896,,1
362,000128,88____:046::8821006:8833001:13:1002:20241213,Louvain,2858,,13897,,1
363,000020,88____:046::8833209:8833001:3:948:20241208,Louvain,2858,,13898,,1
362,000010,88____:046::8821006:8833001:13:948:20241110,Louvain,2858,,13899,,1
362,000398,88____:046::8821006:8833001:13:948:20241214,Louvain,2858,,13900,,1
362,000128,88____:046::8821006:8833001:13:1102:20241213,Louvain,2859,,13901,,1
363,000020,88____:046::8833209:8833001:3:1048:20241208,Louvain,2859,,13902,,1
362,000010,88____:046::8821006:8833001:13:1048:20241110,Louvain,2859,,13903,,1
362,000398,88____:046::8821006:8833001:13:1048:20241214,Louvain,2859,,13904,,1
362,000128,88____:046::8821006:8833001:13:1202:20241213,Louvain,2860,,13905,,1
363,000020,88____:046::8833209:8833001:3:1148:20241208,Louvain,2860,,13906,,1
362,000398,88____:046::8821006:8833001:13:1148:20241214,Louvain,2860,,13907,,1
362,000010,88____:046::8821006:8833001:13:1148:20241110,Louvain,2860,,13908,,1
363,000020,88____:046::8833209:8833001:3:1248:20241208,Louvain,2861,,13909,,1
362,000128,88____:046::8821006:8833001:13:1302:20241213,Louvain,2861,,13910,,1
362,000010,88____:046::8821006:8833001:13:1248:20241110,Louvain,2861,,13911,,1
362,000398,88____:046::8821006:8833001:13:1248:20241214,Louvain,2861,,13912,,1
362,000128,88____:046::8821006:8833001:13:1402:20241213,Louvain,2862,,13913,,1
363,000020,88____:046::8833209:8833001:3:1348:20241208,Louvain,2862,,13914,,1
362,000010,88____:046::8821006:8833001:13:1348:20241110,Louvain,2862,,13915,,1
362,000398,88____:046::8821006:8833001:13:1348:20241214,Louvain,2862,,13916,,1
362,000128,88____:046::8821006:8833001:13:1502:20241213,Louvain,2863,,13917,,1
363,000020,88____:046::8833209:8833001:3:1448:20241208,Louvain,2863,,13918,,1
362,000010,88____:046::8821006:8833001:13:1448:20241110,Louvain,2863,,13919,,1
362,000398,88____:046::8821006:8833001:13:1448:20241214,Louvain,2863,,13920,,1
362,000128,88____:046::8821006:8833001:13:1602:20241213,Louvain,2864,,13921,,1
363,000020,88____:046::8833209:8833001:3:1548:20241208,Louvain,2864,,13922,,1
362,000010,88____:046::8821006:8833001:13:1548:20241110,Louvain,2864,,13923,,1
362,000398,88____:046::8821006:8833001:13:1548:20241214,Louvain,2864,,13924,,1
362,000128,88____:046::8821006:8833001:13:1702:20241213,Louvain,2865,,13925,,1
363,000020,88____:046::8833209:8833001:3:1648:20241208,Louvain,2865,,13926,,1
362,000398,88____:046::8821006:8833001:13:1648:20241214,Louvain,2865,,13927,,1
362,000010,88____:046::8821006:8833001:13:1648:20241110,Louvain,2865,,13928,,1
362,000128,88____:046::8821006:8833001:13:1802:20241213,Louvain,2866,,13929,,1
363,000020,88____:046::8833209:8833001:3:1748:20241208,Louvain,2866,,13930,,1
362,000010,88____:046::8821006:8833001:13:1748:20241110,Louvain,2866,,13931,,1
362,000398,88____:046::8821006:8833001:13:1748:20241214,Louvain,2866,,13932,,1
362,000128,88____:046::8821006:8833001:13:1902:20241213,Louvain,2867,,13933,,1
363,000020,88____:046::8833209:8833001:3:1848:20241208,Louvain,2867,,13934,,1
362,000010,88____:046::8821006:8833001:13:1848:20241110,Louvain,2867,,13935,,1
362,000398,88____:046::8821006:8833001:13:1848:20241214,Louvain,2867,,13936,,1
363,000020,88____:046::8833209:8833001:3:1948:20241208,Louvain,2868,,13937,,1
362,000128,88____:046::8821006:8833001:13:2002:20241213,Louvain,2868,,13938,,1
362,000398,88____:046::8821006:8833001:13:1948:20241214,Louvain,2868,,13939,,1
362,000010,88____:046::8821006:8833001:13:1948:20241110,Louvain,2868,,13940,,1
363,000020,88____:046::8833209:8833001:3:2048:20241208,Louvain,2869,,13941,,1
362,000128,88____:046::8821006:8833001:13:2102:20241213,Louvain,2869,,13942,,1
362,000398,88____:046::8821006:8833001:13:2048:20241214,Louvain,2869,,13943,,1
362,000010,88____:046::8821006:8833001:13:2048:20241110,Louvain,2869,,13944,,1
362,000128,88____:046::8821006:8833001:13:2202:20241213,Louvain,2870,,13945,,1
363,000020,88____:046::8833209:8833001:3:2148:20241208,Louvain,2870,,13946,,1
362,000010,88____:046::8821006:8833001:13:2148:20241110,Louvain,2870,,13947,,1
362,000398,88____:046::8821006:8833001:13:2148:20241214,Louvain,2870,,13948,,1
362,000128,88____:046::8821006:8833001:13:2302:20241213,Louvain,2871,,13949,,1
363,000020,88____:046::8833209:8833001:3:2248:20241208,Louvain,2871,,13950,,1
362,000010,88____:046::8821006:8833001:13:2248:20241110,Louvain,2871,,13951,,1
362,000398,88____:046::8821006:8833001:13:2248:20241214,Louvain,2871,,13952,,1
362,000128,88____:046::8821006:8833001:13:2402:20241213,Louvain,2872,,13953,,1
363,000020,88____:046::8833209:8833001:3:2348:20241208,Louvain,2872,,13954,,1
362,000010,88____:046::8821006:8833001:13:2348:20241110,Louvain,2872,,13955,,1
362,000398,88____:046::8821006:8833001:13:2348:20241214,Louvain,2872,,13956,,1
362,000128,88____:046::8833001:8821006:13:602:20241213,Anvers-Central,2876,,13957,,1
362,000452,88____:046::8833001:8821006:13:714:20241214,Anvers-Central,2877,,13958,,1
362,000128,88____:046::8833001:8821006:13:702:20241213,Anvers-Central,2877,,13959,,1
363,000020,88____:046::8833001:8833209:3:624:20241208,Aarschot,2877,,13960,,1
362,000128,88____:046::8833001:8821006:13:802:20241213,Anvers-Central,2878,,13961,,1
362,000453,88____:046::8833001:8821006:13:814:20241214,Anvers-Central,2878,,13962,,1
363,000020,88____:046::8833001:8833209:3:724:20241208,Aarschot,2878,,13963,,1
362,000014,88____:046::8833001:8821006:13:813:20241117,Anvers-Central,2878,,13964,,1
362,000453,88____:046::8833001:8821006:13:914:20241214,Anvers-Central,2879,,13965,,1
362,000128,88____:046::8833001:8821006:13:902:20241213,Anvers-Central,2879,,13966,,1
363,000020,88____:046::8833001:8833209:3:824:20241208,Aarschot,2879,,13967,,1
362,000014,88____:046::8833001:8821006:13:913:20241117,Anvers-Central,2879,,13968,,1
362,000005,88____:046::8833001:8821006:13:1014:20241201,Anvers-Central,2880,,13969,,1
363,000020,88____:046::8833001:8833209:3:924:20241208,Aarschot,2880,,13970,,1
362,000435,88____:046::8833001:8821006:13:1013:20241214,Anvers-Central,2880,,13971,,1
362,000128,88____:046::8833001:8821006:13:1002:20241213,Anvers-Central,2880,,13972,,1
362,000128,88____:046::8833001:8821006:13:1102:20241213,Anvers-Central,2881,,13973,,1
362,000453,88____:046::8833001:8821006:13:1114:20241214,Anvers-Central,2881,,13974,,1
363,000020,88____:046::8833001:8833209:3:1024:20241208,Aarschot,2881,,13975,,1
362,000014,88____:046::8833001:8821006:13:1113:20241117,Anvers-Central,2881,,13976,,1
362,000453,88____:046::8833001:8821006:13:1214:20241214,Anvers-Central,2882,,13977,,1
362,000128,88____:046::8833001:8821006:13:1202:20241213,Anvers-Central,2882,,13978,,1
363,000020,88____:046::8833001:8833209:3:1124:20241208,Aarschot,2882,,13979,,1
362,000014,88____:046::8833001:8821006:13:1213:20241117,Anvers-Central,2882,,13980,,1
362,000453,88____:046::8833001:8821006:13:1314:20241214,Anvers-Central,2883,,13981,,1
362,000128,88____:046::8833001:8821006:13:1302:20241213,Anvers-Central,2883,,13982,,1
363,000020,88____:046::8833001:8833209:3:1224:20241208,Aarschot,2883,,13983,,1
362,000014,88____:046::8833001:8821006:13:1313:20241117,Anvers-Central,2883,,13984,,1
362,000128,88____:046::8833001:8821006:13:1401:20241213,Anvers-Central,2884,,13985,,1
362,000453,88____:046::8833001:8821006:13:1414:20241214,Anvers-Central,2884,,13986,,1
363,000020,88____:046::8833001:8833209:3:1324:20241208,Aarschot,2884,,13987,,1
362,000014,88____:046::8833001:8821006:13:1413:20241117,Anvers-Central,2884,,13988,,1
362,000128,88____:046::8833001:8821006:13:1501:20241213,Anvers-Central,2885,,13989,,1
362,000453,88____:046::8833001:8821006:13:1514:20241214,Anvers-Central,2885,,13990,,1
363,000020,88____:046::8833001:8833209:3:1424:20241208,Aarschot,2885,,13991,,1
362,000014,88____:046::8833001:8821006:13:1513:20241117,Anvers-Central,2885,,13992,,1
362,000128,88____:046::8833001:8821006:13:1602:20241213,Anvers-Central,2886,,13993,,1
362,000453,88____:046::8833001:8821006:13:1614:20241214,Anvers-Central,2886,,13994,,1
363,000020,88____:046::8833001:8833209:3:1524:20241208,Aarschot,2886,,13995,,1
362,000014,88____:046::8833001:8821006:13:1613:20241117,Anvers-Central,2886,,13996,,1
362,000453,88____:046::8833001:8821006:13:1714:20241214,Anvers-Central,2887,,13997,,1
362,000128,88____:046::8833001:8821006:13:1702:20241213,Anvers-Central,2887,,13998,,1
363,000020,88____:046::8833001:8833209:3:1624:20241208,Aarschot,2887,,13999,,1
362,000014,88____:046::8833001:8821006:13:1713:20241117,Anvers-Central,2887,,14000,,1
362,000453,88____:046::8833001:8821006:13:1814:20241214,Anvers-Central,2888,,14001,,1
362,000128,88____:046::8833001:8821006:13:1802:20241213,Anvers-Central,2888,,14002,,1
363,000020,88____:046::8833001:8833209:3:1724:20241208,Aarschot,2888,,14003,,1
362,000014,88____:046::8833001:8821006:13:1813:20241117,Anvers-Central,2888,,14004,,1
362,000453,88____:046::8833001:8821006:13:1914:20241214,Anvers-Central,2889,,14005,,1
362,000128,88____:046::8833001:8821006:13:1902:20241213,Anvers-Central,2889,,14006,,1
363,000020,88____:046::8833001:8833209:3:1824:20241208,Aarschot,2889,,14007,,1
362,000014,88____:046::8833001:8821006:13:1913:20241117,Anvers-Central,2889,,14008,,1
362,000453,88____:046::8833001:8821006:13:2014:20241214,Anvers-Central,2890,,14009,,1
362,000128,88____:046::8833001:8821006:13:2002:20241213,Anvers-Central,2890,,14010,,1
363,000020,88____:046::8833001:8833209:3:1924:20241208,Aarschot,2890,,14011,,1
362,000014,88____:046::8833001:8821006:13:2013:20241117,Anvers-Central,2890,,14012,,1
362,000453,88____:046::8833001:8821006:13:2114:20241214,Anvers-Central,2891,,14013,,1
362,000128,88____:046::8833001:8821006:13:2102:20241213,Anvers-Central,2891,,14014,,1
362,000014,88____:046::8833001:8821006:13:2113:20241117,Anvers-Central,2891,,14015,,1
363,000020,88____:046::8833001:8833209:3:2024:20241208,Aarschot,2891,,14016,,1
362,000128,88____:046::8833001:8821006:13:2202:20241213,Anvers-Central,2892,,14017,,1
362,000453,88____:046::8833001:8821006:13:2214:20241214,Anvers-Central,2892,,14018,,1
363,000020,88____:046::8833001:8833209:3:2124:20241208,Aarschot,2892,,14019,,1
362,000014,88____:046::8833001:8821006:13:2213:20241117,Anvers-Central,2892,,14020,,1
362,000128,88____:046::8833001:8821006:13:2302:20241213,Anvers-Central,2893,,14021,,1
362,000453,88____:046::8833001:8821006:13:2314:20241214,Anvers-Central,2893,,14022,,1
363,000020,88____:046::8833001:8833209:3:2224:20241208,Aarschot,2893,,14023,,1
362,000014,88____:046::8833001:8821006:13:2313:20241117,Anvers-Central,2893,,14024,,1
362,000454,88____:046::8833001:8821006:13:2402:20241213,Anvers-Central,2894,,14025,,1
362,000011,88____:046::8833001:8821006:13:2402:20241212,Anvers-Central,2894,,14026,,1
364,000455,88____:007::8831005:8841004:11:647:20241214,Liège-Guillemins,2904,,14027,,1
364,000117,88____:007::8831005:8841004:11:647:20241027,Liège-Guillemins,2904,,14028,,1
364,000455,88____:007::8831005:8841004:11:747:20241214,Liège-Guillemins,2905,,14029,,1
364,000117,88____:007::8831005:8841004:11:747:20241027,Liège-Guillemins,2905,,14030,,1
365,000076,88____:007::8821006:8841004:27:847:20241111,Liège-Guillemins,2906,,14031,,1
365,000456,88____:007::8821006:8841004:27:847:20241201,Liège-Guillemins,2906,,14032,,1
365,000457,88____:007::8821006:8841004:27:847:20241214,Liège-Guillemins,2906,,14033,,1
170,000128,88____:007::8821006:8833001:13:724:20241213,Louvain,2906,,14034,,1
365,000020,88____:007::8821006:8841004:34:847:20241208,Liège-Guillemins,2906,,14035,,1
365,000003,88____:007::8821006:8841004:27:847:20241027,Liège-Guillemins,2906,,14036,,1
364,000008,88____:007::8831005:8841004:11:847:20241020,Liège-Guillemins,2906,,14037,,1
365,000076,88____:007::8821006:8841004:27:947:20241111,Liège-Guillemins,2907,,14038,,1
170,000128,88____:007::8821006:8833001:13:824:20241213,Louvain,2907,,14039,,1
365,000456,88____:007::8821006:8841004:27:947:20241201,Liège-Guillemins,2907,,14040,,1
365,000457,88____:007::8821006:8841004:27:947:20241214,Liège-Guillemins,2907,,14041,,1
365,000020,88____:007::8821006:8841004:34:947:20241208,Liège-Guillemins,2907,,14042,,1
364,000008,88____:007::8831005:8841004:11:947:20241020,Liège-Guillemins,2907,,14043,,1
365,000003,88____:007::8821006:8841004:27:947:20241027,Liège-Guillemins,2907,,14044,,1
170,000128,88____:007::8821006:8833001:13:924:20241213,Louvain,2908,,14045,,1
365,000076,88____:007::8821006:8841004:27:1047:20241111,Liège-Guillemins,2908,,14046,,1
365,000456,88____:007::8821006:8841004:27:1047:20241201,Liège-Guillemins,2908,,14047,,1
365,000457,88____:007::8821006:8841004:27:1047:20241214,Liège-Guillemins,2908,,14048,,1
365,000020,88____:007::8821006:8841004:34:1047:20241208,Liège-Guillemins,2908,,14049,,1
365,000003,88____:007::8821006:8841004:27:1047:20241027,Liège-Guillemins,2908,,14050,,1
364,000008,88____:007::8831005:8841004:11:1047:20241020,Liège-Guillemins,2908,,14051,,1
170,000128,88____:007::8821006:8833001:13:1024:20241213,Louvain,2909,,14052,,1
365,000076,88____:007::8821006:8841004:27:1147:20241111,Liège-Guillemins,2909,,14053,,1
365,000456,88____:007::8821006:8841004:27:1147:20241201,Liège-Guillemins,2909,,14054,,1
365,000457,88____:007::8821006:8841004:27:1147:20241214,Liège-Guillemins,2909,,14055,,1
365,000020,88____:007::8821006:8841004:34:1147:20241208,Liège-Guillemins,2909,,14056,,1
364,000008,88____:007::8831005:8841004:11:1147:20241020,Liège-Guillemins,2909,,14057,,1
365,000003,88____:007::8821006:8841004:27:1147:20241027,Liège-Guillemins,2909,,14058,,1
170,000128,88____:007::8821006:8833001:13:1124:20241213,Louvain,2910,,14059,,1
365,000076,88____:007::8821006:8841004:27:1247:20241111,Liège-Guillemins,2910,,14060,,1
365,000101,88____:007::8821006:8841004:27:1247:20241117,Liège-Guillemins,2910,,14061,,1
365,000458,88____:007::8821006:8841004:27:1247:20241214,Liège-Guillemins,2910,,14062,,1
365,000020,88____:007::8821006:8841004:34:1247:20241208,Liège-Guillemins,2910,,14063,,1
364,000008,88____:007::8831005:8841004:11:1247:20241020,Liège-Guillemins,2910,,14064,,1
365,000003,88____:007::8821006:8841004:27:1247:20241027,Liège-Guillemins,2910,,14065,,1
170,000128,88____:007::8821006:8833001:13:1224:20241213,Louvain,2911,,14066,,1
365,000076,88____:007::8821006:8841004:27:1347:20241111,Liège-Guillemins,2911,,14067,,1
365,000456,88____:007::8821006:8841004:27:1347:20241201,Liège-Guillemins,2911,,14068,,1
365,000457,88____:007::8821006:8841004:27:1347:20241214,Liège-Guillemins,2911,,14069,,1
365,000020,88____:007::8821006:8841004:34:1347:20241208,Liège-Guillemins,2911,,14070,,1
365,000003,88____:007::8821006:8841004:27:1347:20241027,Liège-Guillemins,2911,,14071,,1
364,000008,88____:007::8831005:8841004:11:1347:20241020,Liège-Guillemins,2911,,14072,,1
170,000128,88____:007::8821006:8833001:13:1324:20241213,Louvain,2912,,14073,,1
365,000076,88____:007::8821006:8841004:27:1447:20241111,Liège-Guillemins,2912,,14074,,1
365,000456,88____:007::8821006:8841004:27:1447:20241201,Liège-Guillemins,2912,,14075,,1
365,000457,88____:007::8821006:8841004:27:1447:20241214,Liège-Guillemins,2912,,14076,,1
365,000020,88____:007::8821006:8841004:34:1447:20241208,Liège-Guillemins,2912,,14077,,1
365,000003,88____:007::8821006:8841004:27:1447:20241027,Liège-Guillemins,2912,,14078,,1
364,000008,88____:007::8831005:8841004:11:1447:20241020,Liège-Guillemins,2912,,14079,,1
170,000128,88____:007::8821006:8833001:13:1424:20241213,Louvain,2913,,14080,,1
365,000076,88____:007::8821006:8841004:27:1547:20241111,Liège-Guillemins,2913,,14081,,1
365,000456,88____:007::8821006:8841004:27:1547:20241201,Liège-Guillemins,2913,,14082,,1
365,000457,88____:007::8821006:8841004:27:1547:20241214,Liège-Guillemins,2913,,14083,,1
365,000020,88____:007::8821006:8841004:34:1547:20241208,Liège-Guillemins,2913,,14084,,1
365,000003,88____:007::8821006:8841004:27:1547:20241027,Liège-Guillemins,2913,,14085,,1
364,000008,88____:007::8831005:8841004:11:1547:20241020,Liège-Guillemins,2913,,14086,,1
170,000128,88____:007::8821006:8833001:13:1524:20241213,Louvain,2914,,14087,,1
365,000076,88____:007::8821006:8841004:27:1647:20241111,Liège-Guillemins,2914,,14088,,1
365,000456,88____:007::8821006:8841004:27:1647:20241201,Liège-Guillemins,2914,,14089,,1
365,000457,88____:007::8821006:8841004:27:1647:20241214,Liège-Guillemins,2914,,14090,,1
